love, 96
time, 80
man, 79
way, 66
day, 62
night, 54
one, 54
eyes, 51
things, 50
world, 50
heart, 48
light, 44
door, 42
face, 38
mind, 37
people, 36
baby, 36
road, 35
hand, 32
woman, 32
place, 31
town, 31
sun, 30
morning, 29
head, 28
times, 27
life, 26
thing, 26
water, 25
miles, 25
men, 25
blues, 25
tonight, 25
wind, 24
rain, 24
river, 24
moon, 24
friend, 23
shot, 22
sky, 21
line, 20
street, 20
shoes, 20
end, 20
fire, 20
son, 19
blood, 19
girl, 19
train, 19
beginning, 18
war, 17
People, 17
country, 17
tears, 17
window, 16
pain, 16
friends, 16
streets, 16
cat, 15
years, 15
hands, 15
song, 15
well, 15
alley, 14
bed, 13
name, 13
soul, 13
room, 13
lady, 13
names, 13
wiggle, 13
fate, 12
floor, 12
kind, 12
side, 12
back, 12
sand, 12
sea, 12
feet, 12
death, 12
wall, 12
dogs, 12
skin, 12
king, 12
storm, 12
tryin, 12
dance, 12
animals, 12
horse, 11
words, 11
word, 11
child, 11
today, 11
summer, 11
truth, 11
comin, 11
thief, 10
women, 10
ring, 10
mother, 10
hair, 10
table, 10
lover, 10
nothin’, 10
brain, 10
money, 10
days, 10
hill, 10
good, 10
peace, 10
rules, 10
voice, 10
dreams, 10
power, 10
Desolation, 10
devil, 10
shelter, 10
somethin’, 9
farm, 9
use, 9
flowers, 9
trees, 9
house, 9
clouds, 9
gold, 9
cup, 9
city, 9
pie, 9
brand, 9
t, 9
Heart, 9
earth, 8
hour, 8
home, 8
stone, 8
clothes, 8
gun, 8
lot, 8
answer, 8
mountain, 8
leaves, 8
children, 8
turn, 8
star, 8
land, 8
burnin, 8
winds, 8
box, 8
flow, 8
stars, 8
babies, 8
Row, 8
queen, 8
boy, 8
bend, 8
while, 7
past, 7
breath, 7
air, 7
bottom, 7
bird, 7
ground, 7
law, 7
dawn, 7
sorrow, 7
others, 7
sense, 7
sound, 7
price, 7
wheel, 7
dead, 7
coat, 7
leopard, 7
pill, 7
hat, 7
dream, 7
ocean, 7
irons, 7
nothin, 7
thinking, 7
faith, 7
arms, 7
track, 7
Tomorrow, 7
mama, 7
fly, 7
tune, 7
reason, 6
deal, 6
fallin, 6
gettin, 6
car, 6
crowd, 6
book, 6
blowin, 6
ears, 6
bone, 6
milk, 6
brother, 6
luck, 6
break, 6
mud, 6
rest, 6
nights, 6
King, 6
boys, 6
fool, 6
silver, 6
flesh, 6
matter, 6
shelf, 6
twist, 6
chance, 6
hall, 6
future, 6
valley, 6
highway, 6
sugar, 6
ghost, 6
fall, 6
thoughts, 6
midnight, 6
whiskey, 6
moment, 6
garden, 6
judge, 6
mercy, 6
weather, 6
boots, 6
grass, 6
Daddy, 6
fuse, 6
tombstone, 6
bride, 6
Bird, 6
animal, 6
coffee, 6
grace, 6
moonlight, 6
cove, 6
lamb, 6
clay, 6
dime, 5
unknown, 5
nose, 5
father, 5
chair, 5
ticket, 5
brains, 5
memory, 5
guns, 5
stuff, 5
lie, 5
blade, 5
dark, 5
dollar, 5
fools, 5
tongue, 5
ladies, 5
railroad, 5
Things, 5
heat, 5
changin, 5
memories, 5
feelings, 5
need, 5
mine, 5
doctor, 5
wrong, 5
foundation, 5
knees, 5
’s, 5
ev’ry, 5
captain, 5
letter, 5
darling, 5
mouth, 5
gonna, 5
poison, 5
brass, 5
grief, 5
disgrace, 5
fears, 5
top, 5
bit, 5
eye, 5
prayer, 5
kings, 5
visions, 5
jewels, 5
mile, 5
creation, 5
nature, 5
honors, 5
forgives, 5
happiness, 5
foot, 5
view, 4
’d, 4
diamond, 4
folks, 4
lives, 4
Rain, 4
lines, 4
books, 4
sword, 4
shame, 4
grave, 4
goodbye, 4
ship, 4
rhyme, 4
smoke, 4
tomorrow, 4
walls, 4
Summer, 4
girls, 4
pockets, 4
bells, 4
police, 4
front, 4
skies, 4
range, 4
bridge, 4
hole, 4
pride, 4
smile, 4
Nothin, 4
evening, 4
bones, 4
shade, 4
gate, 4
daughters, 4
church, 4
angel, 4
gon, 4
body, 4
edge, 4
darkness, 4
bank, 4
tree, 4
company, 4
pants, 4
iron, 4
shoulders, 4
mountains, 4
singin, 4
fields, 4
rock, 4
steel, 4
trail, 4
part, 4
roses, 4
promises, 4
hours, 4
rag, 4
birth, 4
conscience, 4
hearts, 4
path, 4
workingman, 4
birds, 4
wife, 4
work, 4
soldier, 4
enemy, 4
trouble, 4
troubles, 4
sleep, 4
glow, 4
sight, 4
places, 4
grain, 4
suitcase, 4
months, 4
jungle, 4
sister, 4
kingdom, 4
rise, 4
kin, 4
kid, 4
spirit, 4
set, 4
Stripes, 4
wine, 3
joke, 3
distance, 3
school, 3
mystery, 3
direction, 3
tricks, 3
gifts, 3
secrets, 3
Man, 3
Highway, 3
mornin, 3
woods, 3
spell, 3
boat, 3
